T,D,X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_NO2,X_HNO,X_HNO2,X_HONO,X_HONO2,X_N2H2,X_H2NN,X_NH2OH,X_HNOH,X_NH3,X_N2H4,X_N,X_NO3,X_NH,X_NNH,X_NH2,X_H2NO,X_N2H3,t
1595.38036,2.49225644e-06,0,0.70843276,0,0.0224924541,0.0135484195,0.113679025,0.00870405299,0.0937177961,0.00795676783,3.54483026e-10,1.90419408e-07,0.0189352215,0.00598654987,2.190818e-08,1.48517413e-05,3.4907055e-12,9.41788715e-10,7.0993224e-17,1.37626121e-06,1.17488913e-09,3.45367422e-11,1.1599614e-08,0.005481252,4.54611549e-11,0.000129226547,2.90626629e-16,0.00022194756,1.4428537e-12,0.000697990109,8.19268898e-08,1.79767566e-10,87.2931918
1596.08625,2.49103671e-06,0,0.708450858,0,0.0223715714,0.0135955076,0.113496838,0.00876007949,0.0939389041,0.00800453007,3.47854013e-10,1.87272556e-07,0.0189755459,0.00596881387,2.18976612e-08,1.46407359e-05,3.48590535e-12,9.35924774e-10,7.08872963e-17,1.32989928e-06,1.13740699e-09,3.38756878e-11,1.14312517e-08,0.00538671264,4.3672001e-11,0.00012790954,2.90678615e-16,0.000219184499,1.41855983e-12,0.000687270195,8.06438376e-08,1.73645247e-10,87.2955885
1597.17912,2.48915159e-06,0,0.708479442,0,0.0221823877,0.0136683272,0.113214419,0.00884772934,0.0942815783,0.00807887441,3.37784154e-10,1.82440733e-07,0.0190378944,0.00594066096,2.18858924e-08,1.43140749e-05,3.47821942e-12,9.26755621e-10,7.07382775e-17,1.26011399e-06,1.08079901e-09,3.28620536e-11,1.11705587e-08,0.00524139115,4.10044045e-11,0.000125841274,2.90753202e-16,0.000214881416,1.38132084e-12,0.000670701776,7.86629996e-08,1.64432023e-10,87.2993246
1598.26267,2.48728651e-06,0,0.708508475,0,0.0219923759,0.0137404076,0.112933995,0.00893573727,0.0946217424,0.00815305385,3.28030329e-10,1.77698698e-07,0.0190996044,0.00591190096,2.18796583e-08,1.39902769e-05,3.47029109e-12,9.17556726e-10,7.06084417e-17,1.19328801e-06,1.02637209e-09,3.18689391e-11,1.09121046e-08,0.00509857962,3.84792286e-11,0.000123755939,2.90820006e-16,0.000210585821,1.34485825e-12,0.000654312406,7.67061281e-08,1.55612265e-10,87.3030606
1599.33671,2.48544174e-06,0,0.708537949,0,0.021801629,0.0138117174,0.112655645,0.00902407589,0.0949593137,0.00822703252,3.18586426e-10,1.73046475e-07,0.0191606585,0.00588254397,2.18788367e-08,1.36694592e-05,3.46212658e-12,9.08333377e-10,7.04972768e-17,1.12934187e-06,9.74082274e-10,3.0896326e-11,1.06559982e-08,0.00495828909,3.6090365e-11,0.000121655292,2.90879118e-16,0.000206300536,1.309179e-12,0.000638108381,7.47737992e-08,1.47175388e-10,87.3067967
1600.40103,2.4836175e-06,0,0.708567855,0,0.0216102415,0.0138822258,0.112379445,0.00911271696,0.0952942107,0.00830077433,3.09446268e-10,1.68484035e-07,0.0192210397,0.00585260062,2.1883302e-08,1.33517369e-05,3.4537324e-12,8.99090939e-10,7.04042584e-17,1.06819567e-06,9.23884313e-10,2.99441846e-11,1.04023464e-08,0.00482052875,3.38318468e-11,0.000119541117,2.90930639e-16,0.000202028369,1.27428875e-12,0.000622095787,7.28665712e-08,1.39110735e-10,87.3105328
1601.45546,2.48181401e-06,0,0.708598186,0,0.0214183087,0.0139519025,0.112105471,0.0092016315,0.0956263537,0.00837424307,3.00603618e-10,1.64011286e-07,0.0192807317,0.00582208209,2.18929251e-08,1.30372226e-05,3.44511541e-12,8.89834849e-10,7.03288509e-17,1.00976913e-06,8.75731716e-10,2.90124737e-11,1.01512541e-08,0.00468530586,3.16979315e-11,0.000117415226,2.90974677e-16,0.000197772109,1.24019191e-12,0.000606280489,7.09849823e-08,1.31407606e-10,87.3142689
1602.49982,2.48003148e-06,0,0.70862893,0,0.0212259269,0.0140207179,0.111833798,0.00929078978,0.0959556647,0.00844740244,2.9205219e-10,1.59628084e-07,0.0193397187,0.00579100008,2.19075739e-08,1.27260266e-05,3.43628274e-12,8.805706e-10,7.02705079e-17,9.53981782e-07,8.29576907e-10,2.81011398e-11,9.90282366e-09,0.0045526258,2.96829404e-11,0.000115279452,2.91011348e-16,0.00019353452,1.20689159e-12,0.000590668116,6.91295495e-08,1.24055255e-10,87.318005
1603.53395,2.47827011e-06,0,0.708660081,0,0.0210331933,0.0140886434,0.1115645,0.00938016136,0.0962820678,0.00852021615,2.83785656e-10,1.55334223e-07,0.0193979854,0.00575936676,2.19271132e-08,1.24182563e-05,3.42724184e-12,8.71303736e-10,7.02286733e-17,9.00753068e-07,7.85371282e-10,2.72101173e-11,9.65715513e-09,0.00442249202,2.77815777e-11,0.000113135642,2.91040775e-16,0.000189318332,1.17438969e-12,0.000575264051,6.73007673e-08,1.17042956e-10,87.3217411
1604.55768,2.47653005e-06,0,0.708691627,0,0.0208402052,0.0141556509,0.111297647,0.00946971515,0.0966054888,0.00859264799,2.75797652e-10,1.51129442e-07,0.0194555176,0.00572719482,2.19514055e-08,1.21140159e-05,3.41800032e-12,8.62039827e-10,7.02027823e-17,8.50002547e-07,7.43065473e-10,2.6339328e-11,9.41434543e-09,0.00429490606,2.59882408e-11,0.000110985657,2.91063089e-16,0.000185126237,1.14268691e-12,0.000560073421,6.54991061e-08,1.10359931e-10,87.3254772
1605.57088,2.47481146e-06,0,0.708723559,0,0.0206470608,0.0142217136,0.11103331,0.00955941942,0.0969258561,0.00866466192,2.68081789e-10,1.47013423e-07,0.0195123012,0.00569449739,2.19803104e-08,1.18134065e-05,3.40856623e-12,8.52784474e-10,7.0192262e-17,8.01650013e-07,7.02609216e-10,2.5488681e-11,9.17448846e-09,0.00416986751,2.42985527e-11,0.000108831363,2.91078428e-16,0.000180960879,1.11178271e-12,0.000545101086,6.37250108e-08,1.03995559e-10,87.3292133
1606.57341,2.47311448e-06,0,0.708755867,0,0.0204538581,0.0142868053,0.110771559,0.00964924188,0.0972430999,0.00873622214,2.6063166e-10,1.42985791e-07,0.0195683232,0.00566128806,2.20136858e-08,1.15165256e-05,3.39894752e-12,8.43543271e-10,7.01965325e-17,7.55615631e-07,6.63951963e-10,2.46580723e-11,8.93767459e-09,0.00404737406,2.27058729e-11,0.000106674628,2.91086934e-16,0.000176824851,1.08167542e-12,0.000530351625,6.19788999e-08,9.79389927e-11,87.3329494
1607.56514,2.47143922e-06,0,0.708788541,0,0.0202606953,0.0143509011,0.110512459,0.00973914972,0.097557153,0.00880729321,2.53440851e-10,1.39046117e-07,0.0196235713,0.00562758083,2.20513874e-08,1.12234672e-05,3.38915295e-12,8.34321831e-10,7.02150082e-17,7.11820062e-07,6.27041971e-10,2.38473853e-11,8.70399079e-09,0.00392742151,2.12094888e-11,0.000104517313,2.9108876e-16,0.000172720687,1.05236223e-12,0.000515829333,6.02611638e-08,9.21800495e-11,87.3366855
1608.54595,2.46978579e-06,0,0.708821568,0,0.0200676704,0.014413977,0.110256075,0.00982910964,0.0978679508,0.00887784007,2.46502943e-10,1.35193916e-07,0.0196780338,0.00559339011,2.20932694e-08,1.09343211e-05,3.37919057e-12,8.25125721e-10,7.02470983e-17,6.70184598e-07,5.91828298e-10,2.30564902e-11,8.47351978e-09,0.00381000375,1.97993809e-11,0.000102361274,2.91084063e-16,0.000168650856,1.0238392e-12,0.000501538212,5.85721642e-08,8.67076744e-11,87.3404215
1609.26324,2.46857874e-06,0,0.708846181,0,0.019925261,0.0144598924,0.110068509,0.00989556164,0.0980953586,0.00892958441,2.41537675e-10,1.32404783e-07,0.0197177454,0.00556783742,2.21267983e-08,1.07233394e-05,3.37173052e-12,8.18353606e-10,7.02791899e-17,6.407765e-07,5.66880188e-10,2.24850115e-11,8.30541852e-09,0.00372490961,1.8811159e-11,0.000100770867,2.910765e-16,0.000165668604,1.00327843e-12,0.000491134344,5.73434274e-08,8.28440929e-11,87.3431808
1609.97449,2.46738367e-06,0,0.708870977,0,0.0197830192,0.0145052303,0.109882482,0.00996200996,0.0983209328,0.00898101025,2.36704273e-10,1.29662832e-07,0.0197570186,0.00554203516,2.21624673e-08,1.05145717e-05,3.36418756e-12,8.1160056e-10,7.03181426e-17,6.12472967e-07,5.42807709e-10,2.19241884e-11,8.13914311e-09,0.00364118984,1.78700821e-11,9.91828936e-05,2.91065536e-16,0.000162707326,9.83143581e-13,0.00048085997,5.61306688e-08,7.91273598e-11,87.34594
1610.67965,2.46620059e-06,0,0.708895951,0,0.0196409839,0.0145499822,0.10969802,0.0100284408,0.09854465,0.00903210409,2.32000165e-10,1.26967811e-07,0.0197958494,0.00551598951,2.22002167e-08,1.03080497e-05,3.35656513e-12,8.04868781e-10,7.03637154e-17,5.85243193e-07,5.19590105e-10,2.13739551e-11,7.97472255e-09,0.00355884003,1.69698522e-11,9.75980815e-05,2.9105124e-16,0.00015976794,9.63432014e-13,0.000470716382,5.49340021e-08,7.5553036e-11,87.3486992
1611.37869,2.46502953e-06,0,0.708921098,0,0.0194991938,0.0145941402,0.109515145,0.0100948402,0.0987664879,0.00908285258,2.27422787e-10,1.24319456e-07,0.0198342344,0.00548970675,2.22399862e-08,1.01038039e-05,3.34886667e-12,7.98160446e-10,7.04156669e-17,5.59056682e-07,4.9720659e-10,2.0834242e-11,7.81218431e-09,0.00347785524,1.61099495e-11,9.60171507e-05,2.91033681e-16,0.000156851335,9.44140789e-13,0.000460704778,5.37535319e-08,7.21169901e-11,87.3514584
1612.07158,2.46387049e-06,0,0.708946414,0,0.0193576873,0.0146376965,0.10933388,0.0101611944,0.0989864247,0.00913324264,2.22969586e-10,1.21717484e-07,0.0198721701,0.00546319325,2.22817157e-08,9.90186326e-06,3.34109617e-12,7.9147772e-10,7.04737557e-17,5.33883275e-07,4.75636002e-10,2.0304976e-11,7.65155491e-09,0.00339822999,1.52880195e-11,9.44408117e-05,2.91012933e-16,0.000153958378,9.25266698e-13,0.00045082626,5.25893524e-08,6.88153547e-11,87.3542177
1612.7583,2.46272349e-06,0,0.708971894,0,0.0192165025,0.0146806438,0.109154247,0.0102274891,0.0992044399,0.00918326141,2.18638018e-10,1.191616e-07,0.0199096535,0.00543645544,2.23253448e-08,9.70225552e-06,3.33325694e-12,7.84822731e-10,7.05377406e-17,5.09693166e-07,4.54857297e-10,1.97860803e-11,7.49285877e-09,0.00331995829,1.45126997e-11,9.28697653e-05,2.90989068e-16,0.000151089904,9.06806276e-13,0.000441081839,5.14415491e-08,6.56443206e-11,87.3569769
1613.43882,2.46158852e-06,0,0.708997532,0,0.0190756772,0.0147229753,0.108976266,0.0102937104,0.0994205134,0.0092328963,2.14425553e-10,1.16651493e-07,0.0199466818,0.00540949986,2.23708131e-08,9.50500683e-06,3.3253533e-12,7.78197596e-10,7.06073806e-17,4.86456933e-07,4.34850292e-10,1.92774743e-11,7.33611997e-09,0.00324303364,1.37675051e-11,9.13047013e-05,2.90962162e-16,0.000148246725,8.88755807e-13,0.000431472428,5.03101965e-08,6.25997167e-11,87.3597361
1613.92392,2.4607805e-06,0,0.709016049,0,0.0189747412,0.0147530054,0.108849424,0.0103412353,0.0995745466,0.00926831361,2.11471138e-10,1.14876135e-07,0.019973003,0.00539000232,2.24045825e-08,9.36475966e-06,3.31963693e-12,7.73457222e-10,7.06607717e-17,4.70334994e-07,4.20940339e-10,1.89183613e-11,7.2247282e-09,0.00318859322,1.32486597e-11,9.01843217e-05,2.90940996e-16,0.000146220039,8.76037954e-13,0.000424652159,4.95075459e-08,6.04880885e-11,87.3617185
1614.4058,2.4599787e-06,0,0.709034643,0,0.0188740236,0.014782712,0.108723452,0.0103887098,0.0997275609,0.00930352192,2.08575976e-10,1.13124116e-07,0.0199990871,0.00537039823,2.24392479e-08,9.22575174e-06,3.31389013e-12,7.68734079e-10,7.07168693e-17,4.5467982e-07,4.07410079e-10,1.85644844e-11,7.1143655e-09,0.00313484179,1.27558258e-11,8.90676276e-05,2.90918327e-16,0.000144207093,8.63528146e-13,0.00041790228,4.87134425e-08,5.84383965e-11,87.363701
1614.88445,2.45918309e-06,0,0.709053312,0,0.0187735382,0.0148120928,0.108598358,0.0104361286,0.09987955,0.00933851683,2.05739142e-10,1.11395307e-07,0.0200249333,0.00535069008,2.2474787e-08,9.08799135e-06,3.30811466e-12,7.64028925e-10,7.07755848e-17,4.39480893e-07,3.94252711e-10,1.82158105e-11,7.0050392e-09,0.00308177645,1.22725073e-11,8.79548627e-05,2.90894185e-16,0.000142208161,8.51224787e-13,0.00041122304,4.79279049e-08,5.64491124e-11,87.3656834
1615.22003,2.45862581e-06,0,0.709066521,0,0.0187028303,0.0148326131,0.108510682,0.0104695285,0.0999861014,0.00936306196,2.03773388e-10,1.10190164e-07,0.0200430146,0.00533673217,2.25003597e-08,8.99160739e-06,3.30402588e-12,7.6072242e-10,7.08185125e-17,4.29032395e-07,3.85194424e-10,1.79730614e-11,6.92857775e-09,0.00304476961,1.19431603e-11,8.71727173e-05,2.90876292e-16,0.000140807234,8.42672604e-13,0.000406555932,4.73791607e-08,5.50820004e-11,87.3670812
1615.46154,2.458225e-06,0,0.70907609,0,0.0186518107,0.0148473405,0.108447597,0.0104936457,0.100062782,0.00938073172,2.02370386e-10,1.09326362e-07,0.0200560073,0.0053266143,2.25190994e-08,8.92234385e-06,3.30106273e-12,7.58338852e-10,7.08503006e-17,4.21617539e-07,3.78759821e-10,1.77992273e-11,6.87364559e-09,0.00301823674,1.17165369e-11,8.66088231e-05,2.90862919e-16,0.000139799298,8.36555263e-13,0.000403205134,4.69852595e-08,5.41120913e-11,87.3680914
1615.7022,2.4578258e-06,0,0.709085677,0,0.018600859,0.0148619823,0.108384743,0.0105177454,0.100139193,0.00939834361,2.00982004e-10,1.0846851e-07,0.0200689379,0.00531647085,2.25380531e-08,8.85340864e-06,3.29809292e-12,7.55960377e-10,7.08827178e-17,4.14315214e-07,3.7241807e-10,1.76267244e-11,6.81898631e-09,0.00299188025,1.14859194e-11,8.60460858e-05,2.90849181e-16,0.00013879515,8.30490562e-13,0.000399872798,4.65935909e-08,5.31570469e-11,87.3691016
1615.94203,2.45742821e-06,0,0.709095282,0,0.0185499769,0.0148765381,0.108322122,0.0105418269,0.100215334,0.00941589709,1.9960812e-10,1.0761659e-07,0.0200818062,0.00530630216,2.25572181e-08,8.7848027e-06,3.29511657e-12,7.53587089e-10,7.09157528e-17,4.07124074e-07,3.66166782e-10,1.74555479e-11,6.76460063e-09,0.00296569971,1.12644674e-11,8.54845361e-05,2.90835081e-16,0.000137794823,8.24478268e-13,0.000396558946,4.62041561e-08,5.22167315e-11,87.3701118
1616.11421,2.45714289e-06,0,0.70910221,0,0.0185133813,0.0148869663,0.108277174,0.0105591563,0.100269994,0.00942850076,1.98627706e-10,1.07006791e-07,0.020091034,0.0052989643,2.25711478e-08,8.73560442e-06,3.29296949e-12,7.51881364e-10,7.09399171e-17,4.02013886e-07,3.6172195e-10,1.73331036e-11,6.7256082e-09,0.00294695599,1.11061927e-11,8.50809202e-05,2.90824706e-16,0.000137076878,8.20181178e-13,0.000394184122,4.59251103e-08,5.15486503e-11,87.3708392
1616.24003,2.45693447e-06,0,0.70910729,0,0.0184866036,0.0148945752,0.108244332,0.0105718414,0.100309936,0.0094377118,1.97914384e-10,1.06562134e-07,0.0200977716,0.00529358214,2.25814174e-08,8.69968188e-06,3.29139502e-12,7.506339e-10,7.09578112e-17,3.98307186e-07,3.58495955e-10,1.72438627e-11,6.69714165e-09,0.00293328628,1.09875399e-11,8.47857312e-05,2.9081699e-16,0.000136552351,8.17051229e-13,0.000392450964,4.5721481e-08,5.10640873e-11,87.3713719
1616.36562,2.45672649e-06,0,0.709112374,0,0.0184598463,0.01490216,0.108211555,0.0105845211,0.100349803,0.00944690626,1.9720502e-10,1.06119114e-07,0.0201044918,0.00528819318,2.25917439e-08,8.66385148e-06,3.28981878e-12,7.49387937e-10,7.09758699e-17,3.94630578e-07,3.55294396e-10,1.71549878e-11,6.66875166e-09,0.00291966524,1.08743459e-11,8.44908915e-05,2.90809176e-16,0.000136028907,8.13935707e-13,0.00039072296,4.55184738e-08,5.05835209e-11,87.3719047
1616.49098,2.45651895e-06,0,0.709117464,0,0.0184331098,0.0149097207,0.108178844,0.0105971952,0.100389594,0.00945608406,1.96499596e-10,1.0567773e-07,0.0201111947,0.00528279745,2.26021269e-08,8.62811334e-06,3.2882409e-12,7.48143488e-10,7.09940915e-17,3.90983867e-07,3.52118133e-10,1.70664781e-11,6.64043842e-09,0.00290609279,1.07628469e-11,8.41964053e-05,2.90801265e-16,0.000135506549,8.10834578e-13,0.000389000112,4.53160887e-08,5.010693e-11,87.3724374
1616.6161,2.45631186e-06,0,0.709122559,0,0.0184063943,0.0149172574,0.108146198,0.0106098636,0.100429308,0.00946524512,1.95798094e-10,1.05237979e-07,0.0201178802,0.00527739501,2.26125659e-08,8.59246759e-06,3.2866614e-12,7.46900567e-10,7.10124744e-17,3.87366861e-07,3.48966314e-10,1.69783329e-11,6.612202e-09,0.00289256886,1.0650299e-11,8.3902277e-05,2.90793257e-16,0.000134985284,8.07747805e-13,0.000387282423,4.51143258e-08,4.96342607e-11,87.3729702
1616.74098,2.45610522e-06,0,0.709127658,0,0.0183796999,0.0149247698,0.108113617,0.0106225263,0.100468947,0.00947438937,1.95100498e-10,1.04799857e-07,0.0201245483,0.00527198591,2.26230606e-08,8.55691434e-06,3.28508028e-12,7.45659188e-10,7.10310169e-17,3.8377937e-07,3.45838449e-10,1.68905514e-11,6.5840425e-09,0.00287909338,1.05390028e-11,8.3608511e-05,2.90785152e-16,0.000134465114,8.04675353e-13,0.000385569895,4.49131852e-08,4.91654905e-11,87.3735029
1616.86564,2.45589902e-06,0,0.709132762,0,0.0183530271,0.0149322581,0.108081103,0.010635183,0.10050851,0.00948351672,1.9440679e-10,1.04363362e-07,0.020131199,0.00526657019,2.26336104e-08,8.52145372e-06,3.28349756e-12,7.44419364e-10,7.10497172e-17,3.802212e-07,3.42735031e-10,1.68031329e-11,6.55596002e-09,0.0028656663,1.04298339e-11,8.33151116e-05,2.90776951e-16,0.000133946045,8.01617185e-13,0.00038386253,4.47126669e-08,4.87006111e-11,87.3740357
1616.99006,2.45569326e-06,0,0.709137871,0,0.0183263759,0.0149397222,0.108048654,0.0106478338,0.100547996,0.00949262711,1.93716952e-10,1.03928492e-07,0.0201378323,0.0052611479,2.26442151e-08,8.48608583e-06,3.2819133e-12,7.43181108e-10,7.10685737e-17,3.76692161e-07,3.39655905e-10,1.67160767e-11,6.52795467e-09,0.00285228753,1.03214551e-11,8.3022083e-05,2.90768655e-16,0.000133428081,7.98573265e-13,0.000382160331,4.45127712e-08,4.82395911e-11,87.3745684
1617.11424,2.45548795e-06,0,0.709142985,0,0.0182997467,0.0149471621,0.108016271,0.0106604785,0.100587406,0.00950172046,1.93030967e-10,1.03495242e-07,0.0201444482,0.0052557191,2.26548741e-08,8.4508108e-06,3.28032751e-12,7.41944434e-10,7.10875848e-17,3.73192063e-07,3.36600536e-10,1.66293821e-11,6.50002653e-09,0.00283895701,1.02136169e-11,8.27294295e-05,2.90760264e-16,0.000132911226,7.95543557e-13,0.000380463299,4.43134979e-08,4.77823958e-11,87.3751012
1617.23819,2.45528309e-06,0,0.709148103,0,0.0182731397,0.0149545776,0.107983953,0.010673117,0.10062674,0.00951079669,1.92348818e-10,1.03063611e-07,0.0201510467,0.00525028383,2.26655871e-08,8.41562874e-06,3.27874021e-12,7.40709354e-10,7.11067488e-17,3.69720718e-07,3.33568905e-10,1.65430482e-11,6.4721757e-09,0.00282567467,1.01069957e-11,8.24371553e-05,2.90751779e-16,0.000132395485,7.92528022e-13,0.000378771437,4.41148472e-08,4.73290053e-11,87.3756339
1617.42726,2.4549707e-06,0,0.709155938,0,0.0182325007,0.0149658692,0.107934668,0.0106924293,0.100686734,0.00952464114,1.91313177e-10,1.02406762e-07,0.0201611021,0.00524196083,2.26820708e-08,8.36201475e-06,3.27631035e-12,7.38824009e-10,7.11363427e-17,3.64468134e-07,3.28979277e-10,1.64117382e-11,6.42974098e-09,0.00280545874,9.94609794e-12,8.19910061e-05,2.90738625e-16,0.00013160907,7.87944541e-13,0.000376194549,4.38123107e-08,4.66430661e-11,87.3764485
1617.61579,2.45465936e-06,0,0.709163784,0,0.018191915,0.0149771039,0.107885537,0.0107117265,0.100746549,0.00953844514,1.90286403e-10,1.01753679e-07,0.0201711168,0.005233623,2.2698678e-08,8.30861874e-06,3.27387714e-12,7.3694247e-10,7.11662843e-17,3.59281657e-07,3.24444595e-10,1.62812673e-11,6.38748753e-09,0.00278535502,9.78753231e-12,8.15457685e-05,2.90725253e-16,0.000130825283,7.83393978e-13,0.000373629756,4.35112298e-08,4.59658775e-11,87.3772631
1617.80376,2.45434904e-06,0,0.70917164,0,0.0181513836,0.0149882816,0.107836562,0.0107310084,0.100806185,0.00955220843,1.89268432e-10,1.01104352e-07,0.0201810906,0.00522527052,2.27154074e-08,8.25544109e-06,3.27144066e-12,7.35064782e-10,7.11965676e-17,3.5416062e-07,3.19964267e-10,1.61516328e-11,6.34541565e-09,0.00276536325,9.63128802e-12,8.11014573e-05,2.90711668e-16,0.000130044139,7.78876199e-13,0.000371077062,4.32116045e-08,4.52973491e-11,87.3780776
1617.99119,2.45403977e-06,0,0.709179507,0,0.0181109073,0.0149994022,0.107787742,0.0107502745,0.10086564,0.00956593075,1.88259205e-10,1.0045877e-07,0.0201910237,0.00521690358,2.27322574e-08,8.20248214e-06,3.26900101e-12,7.33190992e-10,7.12271868e-17,3.4910436e-07,3.15537733e-10,1.6022832e-11,6.30352562e-09,0.00274548317,9.47732968e-12,8.06580872e-05,2.9069787e-16,0.000129265652,7.74391069e-13,0.000368536472,4.29134347e-08,4.46373907e-11,87.3788922
1618.33532,2.45347227e-06,0,0.709194039,0,0.0180364289,0.0150197551,0.107698143,0.0107857525,0.100974785,0.00959112215,1.86421223e-10,9.92783022e-08,0.0202092301,0.00520144024,2.27636346e-08,8.10541698e-06,3.26449507e-12,7.29746681e-10,7.12844998e-17,3.39949804e-07,3.07516023e-10,1.57875399e-11,6.22677125e-09,0.00270912245,9.19936555e-12,7.98431678e-05,2.9067188e-16,0.000127837381,7.66207023e-13,0.000363884163,4.23675182e-08,4.34428061e-11,87.380394
1619.025,2.45233626e-06,0,0.709223506,0,0.0178865353,0.0150602864,0.107518721,0.0108572654,0.101193454,0.00964159153,1.82795791e-10,9.6931435e-08,0.0202455951,0.00517005032,2.28282349e-08,7.91156142e-06,3.25536055e-12,7.22828929e-10,7.14035843e-17,3.22099951e-07,2.91847576e-10,1.53206417e-11,6.07357238e-09,0.00263679856,8.66041425e-12,7.82067667e-05,2.90617237e-16,0.000124979387,7.50003517e-13,0.000354609054,4.12794926e-08,4.11147186e-11,87.3834287
1619.70711,2.45121452e-06,0,0.709253106,0,0.0177374832,0.0151000182,0.10734149,0.0109285271,0.1014096,0.0096914699,1.79286197e-10,9.46355543e-08,0.0202813925,0.00513847589,2.28943738e-08,7.72076966e-06,3.24619056e-12,7.15969308e-10,7.15268016e-17,3.05090094e-07,2.76881744e-10,1.48650586e-11,5.9229199e-09,0.00256599981,8.15064139e-12,7.65847136e-05,2.90559836e-16,0.0001221595,7.34240401e-13,0.000345502065,4.02116329e-08,3.88977014e-11,87.3864634
1620.38163,2.45010699e-06,0,0.709282833,0,0.0175893148,0.0151389473,0.107166467,0.0109995194,0.101623211,0.00974074535,1.75889369e-10,9.23900762e-08,0.0203166221,0.00510672619,2.29619756e-08,7.53305459e-06,3.23698985e-12,7.09170002e-10,7.16538572e-17,2.88887772e-07,2.62593717e-10,1.44206404e-11,5.77482347e-09,0.00249671127,7.66874151e-12,7.49777011e-05,2.9049979e-16,0.000119378351,7.18910208e-13,0.000336563096,3.91639004e-08,3.6787423e-11,87.3894981
1621.04859,2.4490136e-06,0,0.70931268,0,0.0174420713,0.0151770712,0.106993667,0.0110702242,0.101834273,0.00978940655,1.72602273e-10,9.01944033e-08,0.0203512842,0.00507481049,2.30309657e-08,7.34842681e-06,3.22776314e-12,7.02433111e-10,7.17844615e-17,2.73461314e-07,2.48959294e-10,1.39872338e-11,5.62929053e-09,0.00242891745,7.21312138e-12,7.33863926e-05,2.90437206e-16,0.000116636522,7.04005316e-13,0.000327791919,3.81362426e-08,3.47796525e-11,87.3925328
